index,id,uri,title,artist,duration_ms,explicit,track_number,release_date,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,mode,tempo,raw_lyrics
29,4aHvox5bB0VOwKYZeT1cmU,spotify:track:4aHvox5bB0VOwKYZeT1cmU,Grafton Street,Dido,356973,False,10,2013-11-22,33,0.706,0.271,4,-13.749,0.041,0.386,0.00623,0.169,0.276,0,115.982,"[00:28.64]No more trips to Grafton Street,
[00:32.81]No more goin’ there,
[00:36.00]To see you lying still,
[00:39.84]While we all come and go.
[00:42.90]
[00:45.10]No more watching sunsets,
[00:48.31]It seems like summer’s holding on.
[00:52.20]And no more standing quietly at your window.
[00:58.76]
[01:02.04]No more driving down your road,
[01:05.56]Wond'ring when you’ll be home.
[01:08.38]And no more peace when they all leave
[01:13.60]And leave us two alone.
[01:17.18]
[01:18.74]And time we always lose is finally found here with you.
[01:34.21]My love, I know we’re losing but I will stand here by you.
[01:50.56]
[01:52.97]No more calling friends from the car saying “I don’t know when,
[02:00.41]I’ll be there but I’ll do my best to come.”
[02:07.01]No more letting you warm my hands,
[02:13.76]No more trying to take it in.
[02:16.94]And no more saying “goodbye for the last time again”
[02:25.25]And no more saying “goodbye for the last time again”
[02:33.51]
[02:34.09]And time we always lose is finally found here with you.
[02:48.74]My love, I know you’re leaving but I will stand here by you.
[03:05.23]
[03:42.48]No more trips to Grafton Street,
[03:47.01]No more goin’ there,
[03:50.07]No more sitting up all night,
[03:55.10]Waiting for any word.
[03:58.53]
[03:59.70]Nothing’s left that’s safe here now,
[04:03.83]Nothing will bring you home
[04:06.84]Nothing can bring us the peace
[04:10.20]We had in Grafton Street.
[04:14.28]
"
30,6AAvg9DwBa4uhe3UdbNatR,spotify:track:6AAvg9DwBa4uhe3UdbNatR,Hands on the Radio,Chris Garneau,237533,False,4,2009,17,0.558,0.224,6,-12.209,0.0312,0.968,0.0087,0.105,0.194,1,92.925,"[00:05.74]all that we is a dream within a dream
[00:08.75]by concurrence 
[00:29.56]hands on the radio
[00:34.04]will left 2 soon
[00:38.25]will left u in the afternoon
[00:45.00]i heard somebody
[00:53.06]i love u 2
[00:59.40]i love u underneath the moon
[01:06.53]i love u underneath the moon
[01:16.76]this town is my favorite
[01:24.28]and i promise i'll come back
[01:28.93]girls, i promise u and boys i promise u 2.
[01:35.40]with hands on the radio
[01:44.20]we'll get there soon
[01:48.69]we'll get there in the afternoon
[01:57.25]fans in the stadio
[02:06.95]they always leave too soon
[02:12.01]they always leave in the afternoon
[02:17.63]they always leave in the afternoon
[02:33.53]this town is my favorite
[02:38.44]and i promise i'll come back, come back
[02:42.50]girls, i promise u and boys i promise u 2.
[02:48.83]this town is my favorite
[02:58.94]and i promise that i'll come back
[03:05.06]girls, i promise u and boys i promise u 2
[03:11.96]..........
[03:36.96]nananananana
[03:45.97]
"
31,1tyvLODkG9L7XYggvnzoVe,spotify:track:1tyvLODkG9L7XYggvnzoVe,Hard Believer,First Aid Kit,220613,False,2,2010,26,0.312,0.403,10,-5.845,0.029,0.797,0.0,0.124,0.134,1,113.085,"[00:10.24]So you ask for my opinion
[00:14.50]Well, what is there to say
[00:18.37]To be honest and just foolish
[00:22.99]Won't make you wanna stay
[00:26.74]You've got to go on and get moving
[00:31.31]And I can't do that for you
[00:35.06]Got so many plans
[00:38.75]And so much you wanna do
[00:45.06]Love is tough
[00:48.99]Time is rough
[00:53.30]Love is tough
[00:57.24]Time is rough
[00:59.96]
[01:01.90]On me
[01:05.09]
[01:12.65]Well, I see you've got your bible
[01:16.90]Your delusion imagery
[01:21.03]Well, I don't need your eternity
[01:25.34]Or your meaning to feel free
[01:29.47]I just live because I love to
[01:34.09]And that's enough, you see
[01:37.96]So don't come preach about morality
[01:42.21]That's just human sense to me
[01:47.08]
[01:48.21]Love is tough
[01:52.21]Time is rough
[01:56.65]Love is tough
[02:00.65]Time is rough
[02:03.51]
[02:05.32]On me
[02:10.00]On me
[02:14.26]On me
[02:19.32]
[02:37.95]And it's one life and it's this life and it's beautiful
[02:46.20]And it's one life and it's this life and it's beautiful
[02:54.82]And it's one life and it's this life and it's beautiful
[03:03.88]And it's one life and it's this life
[03:07.88]And it's beau, beau, beau, beautiful
[03:20.38]Love is tough
[03:24.51]Time is rough
[03:26.99]
[03:29.37]On me
"
32,0oWGG5cnc9ePVoQ1ob8qYP,spotify:track:0oWGG5cnc9ePVoQ1ob8qYP,He Will Carry Me,Mark Schultz,276946,False,8,2003-10-14,32,0.532,0.65,4,-4.978,0.0368,0.0914,0.0,0.0978,0.199,1,132.971,"[00:15.97]I call, You hear me
[00:22.13]I’ve lost it all
[00:26.49]And it’s more than I can bear
[00:31.09]I feel so empty
[00:36.44]You’re strong
[00:41.23]I’m weary
[00:43.59]I’m holdin’ on
[00:48.13]But I feel like givin’ in
[00:52.61]But still You’re with me
[00:57.15]And even though I’m walkin’ through
[01:00.70]The valley of the shadow
[01:04.31]I will hold tight to the hand of Him
[01:07.85]Whose love will comfort me
[01:12.08]And when all hope is gone
[01:15.06]And I’ve been wounded in the battle
[01:18.79]He is all the strength that I will
[01:22.09]Ever need
[01:25.08]And He will carry me
[01:34.91]I know I’m broken
[01:41.31]But You alone
[01:44.86]Can mend this heart of mine
[01:50.27]You’re always with me
[01:55.00]And even though I’m walkin’ through
[01:58.29]The valley of the shadow
[02:01.90]I will hold tight to the hand of Him
[02:05.45]Whose love will comfort me
[02:09.06]And when all hope is gone
[02:12.17]And I’ve been wounded in the battle
[02:16.27]He is all the strength that I will
[02:19.45]Ever need
[02:23.19]And He will carry me
[02:30.17]He will carry me
[02:39.13]And even though I feel so lonely
[02:45.48]Like I’ve never been before
[02:53.75]You never said it would be easy
[03:00.90]But You said you’d see me through
[03:03.91]The storm
[03:07.25]And even though I’m walkin’ through
[03:11.10]The valley of the shadow
[03:14.40]I will hold tight to the hand of Him
[03:18.13]Whose love will comfort me
[03:22.11]And when all hope is gone
[03:24.79]And I’ve been wounded in the battle
[03:28.79]He is all the strength that I will
[03:32.19]Ever need
[03:35.49]And He will carry me
[03:42.15]He will carry me
[03:49.82]He will carry me
"
33,1X4Jv9HWP8f3UbiRLYCzSB,spotify:track:1X4Jv9HWP8f3UbiRLYCzSB,Hear The Noise That Moves So Soft And Low,James Vincent McMorrow,240906,False,2,2011-01-25,33,0.416,0.369,0,-12.21,0.0375,0.897,0.0958,0.0974,0.373,1,76.357,"[00:13.59]Hear, hear the noise that moves so soft and slow
[00:20.51]
[00:22.87]That's the sound of freshly fallen snow
[00:26.04]
[00:28.44]Your love is gold, your love is gold
[00:33.00]
[00:38.41]Seems, seems as though we'll be stuck out here for days
[00:45.78]
[00:48.42]To bang upon these drums that we have made
[00:51.93]
[00:53.72]You never know, you never know
[00:57.90]
[01:05.06]My one, my only one
[01:07.90]
[01:11.06]Lies sleeping in the sun
[01:13.86]
[01:17.38]Gave chase and so we run
[01:19.97]
[01:23.02]Nothing breaks your stride like what's become
[01:25.87]
[01:54.26]Stack, stack the frozen wood next to the shed
[02:01.03]
[02:03.96]Pile it up so high then paint it red
[02:07.72]
[02:09.55]Confuse the dogs, confuse the dogs
[02:14.58]
[02:19.59]And time, time we lost is resting on the stairs
[02:26.70]
[02:29.47]The window out reveals the cooler air
[02:32.93]
[02:35.06]And so we go, and so we go
[02:39.54]
[02:46.03]My one, my only one
[02:48.74]
[02:52.22]Lied twice to keep me on
[02:56.07]
[02:58.51]Gave chase and so we sung
[03:01.27]
[03:04.23]Everything that ends has still begun
[03:07.67]
[03:10.10]From the inside of my mouth
[03:12.73]
[03:14.82]And the slow migration south
[03:17.39]
[03:19.51]And it's not to be denied
[03:21.74]
[03:23.05]It's not to be denied
[03:24.72]ohhhhhh
"
34,2IlvaOGNEZQu4rd76bQAFK,spotify:track:2IlvaOGNEZQu4rd76bQAFK,Her Morning Elegance,Oren Lavie,215936,False,1,2007-02-05,34,0.435,0.354,3,-11.977,0.0391,0.763,0.000118,0.111,0.537,1,119.607,"[00:16.16]Sun been down for days
[00:20.89]A pretty flower in a vase
[00:25.06]A slipper by the fireplace
[00:29.11]A cello lying in it's case
[00:34.01]
[00:40.18]Soon she's down the stairs
[00:44.90]Her morning elegance she wears
[00:49.21]The sound of water makes her dream
[00:53.18]Awoken by a cloud of steam
[00:57.18]She pours a daydream in a cup
[01:00.91]A spoon of sugar sweetens up
[01:04.88]
[01:05.18]And She fights for her life
[01:07.23]As she puts on her coat
[01:09.27]And she fights for her life on the train
[01:13.43]She looks at the rain
[01:15.12]As it pours
[01:16.94]And she fights for her life
[01:19.00]As she goes in a store
[01:20.93]With a thought she has caught
[01:23.36]By a thread
[01:24.72]She pays for the bread
[01:26.42]And She goes...
[01:29.87]Nobody knows
[01:33.46]
[01:42.80]Sun been down for days
[01:47.69]A winter melody she plays
[01:51.75]The thunder makes her contemplate
[01:54.98]She hears a noise behind the gate
[01:58.88]Perhaps a letter with a dove
[02:02.85]Perhaps a stranger she could love
[02:06.93]
[02:07.21]And She fights for her life
[02:09.13]As she puts on her coat
[02:11.27]And she fights for her life on the train
[02:14.82]She looks at the rain
[02:16.51]As it pours
[02:18.30]And she fights for her life
[02:20.22]As she goes in a store
[02:22.41]With a thought she has caught
[02:24.24]By a thread
[02:25.84]She pays for the bread
[02:27.47]And She goes...
[02:31.03]Nobody knows
[02:33.64]Nobody knows
[02:39.38]
[02:53.10]And She fights for her life
[02:55.16]As she puts on her coat
[02:57.19]And she fights for her life on the train
[03:00.71]She looks at the rain
[03:02.16]As it pours
[03:04.39]And she fights for her life
[03:06.99]As she goes in a store
[03:09.07]Where the people are pleasently strange
[03:12.56]And counting the change
[03:14.18]And She goes...
[03:17.88]Nobody knows
[03:20.01]
[03:21.49]Nobody knows
[03:24.22]
[03:25.53]Nobody knows
[03:29.40]
[03:31.23]Made by Chris Tian in China
[03:32.27]
"
35,48SL7ljJ1IHx9AeRGdRheE,spotify:track:48SL7ljJ1IHx9AeRGdRheE,Here I Am,Leona Lewis,290480,False,13,2007,27,0.566,0.212,10,-9.855,0.0372,0.794,0.0,0.106,0.0782,1,119.847,"[00:17.09]This is a crazy world
[00:22.70]These can be lonely times
[00:28.95]It's hard to know who's on your side
[00:34.93]Most of the time
[00:38.23]Who can you really trust
[00:44.13]Who do you really know
[00:50.78]Is there anybody out there
[00:55.14]Who can make you feel less alone
[00:59.49]Some times you just can't make it on your own
[01:06.01]
[01:06.72]If you need a place where you can run
[01:10.59]If you need a shoulder to cry on
[01:15.38]I'll always be your friend
[01:22.08]
[01:22.62]When you need some shelter from the rain
[01:26.62]When you need a healer for your pain
[01:31.36]I will be there time and time again
[01:40.34]When you need someone to love you
[01:44.51]Here I am, hmmm
[01:52.08]
[01:53.37]If you have broken dreams
[01:59.06]Just lay them all on me
[02:05.10]I'll be the one who understands
[02:10.81]So take my hand
[02:14.95]If you reach emptyness
[02:21.04]You know I'll do my best
[02:27.04]To fill you up with all the love
[02:32.34]That I can show someone
[02:36.35]I promise you you'll never walk alone
[02:42.63]
[02:43.54]Well if you need a place where you can run
[02:47.72]If you need a shoulder to cry on
[02:52.08]I'll always be your friend
[02:59.07]
[02:59.65]When you need some shelter from the rain
[03:03.69]When you need a healer for your pain
[03:08.79]I will be there time and time again
[03:16.09]When you need someone to love you
[03:19.76]Here I am, oooo
[03:23.67]
[03:25.63]Everybody needs somebody who
[03:33.62]keep a heart and soul in two
[03:39.92]
[03:43.50]Well if you need a place where you can run
[03:47.76]If you need a shoulder to cry on
[03:52.15]I'll always be your friend
[03:58.99]
[03:59.74]When you need some shelter from the rain
[04:03.69]When you need a healer for your pain
[04:10.83]I will be there time and time again
[04:18.15]When you need someone to love you
[04:26.49]Here I am, Here I am
[04:39.84]
"
36,4wLZ4zPM9c4oe1VV8ejdWV,spotify:track:4wLZ4zPM9c4oe1VV8ejdWV,Home,Michael Bublé,225906,False,5,2005-02-07,64,0.608,0.37,7,-9.207,0.0306,0.844,1.87e-05,0.112,0.349,1,127.631,"[00:15.46]Another summer day
[00:17.15]Is come and gone away
[00:19.42]In Paris and Rome
[00:21.29]But I wanna go home
[00:24.12]
[00:29.80]Maybe surrounded by
[00:31.62]A million people I
[00:33.74]Still feel all alone
[00:35.73]I just wanna go home
[00:39.04]Oh I miss you, you know
[00:41.95]
[00:43.58]And I've been keeping
[00:44.97]all the letters that I wrote to you
[00:50.29]Each one a line or two
[00:53.92]I'm fine baby, how are you
[00:58.22]Well I would send them but
[00:59.94]I know that it's just not enough
[01:04.83]My words were cold and flat
[01:08.45]And you deserve more than that
[01:13.36]
[01:15.37]Another aerorplane
[01:17.21]Another sunny place
[01:18.89]I'm lucky I know
[01:21.24]But I wanna go home
[01:24.51]Mmmm, I've got to go home
[01:26.98]
[01:28.48]Let me go home
[01:35.67]I'm just too far from where you are
[01:39.41]I wanna come home
[01:41.72]
[01:43.55]And I feel just like
[01:45.26]I'm living someone else's life
[01:50.22]It's like I just stepped outside
[01:53.87]When everything was going right
[01:58.04]And I know just why you could not
[02:01.14]Come along with me
[02:04.90]But this was not your dream
[02:08.13]But you always believe in me
[02:13.63]
[02:15.39]Another winter day has come
[02:17.00]And gone away
[02:18.85]And even Paris and Rome
[02:21.10]And I wanna go home
[02:25.08]Let me go home
[02:26.93]
[02:29.40]And I'm surrounded by
[02:31.55]A million people I
[02:33.43]Still feel alone
[02:35.56]Oh, let go home
[02:39.02]Oh, I miss you, you know
[02:41.87]
[02:43.00]Let me go home
[02:49.86]I've had my run
[02:52.25]Baby, I'm done
[02:53.80]I gotta go home
[02:57.52]Let me go home
[03:04.92]It will all right
[03:07.97]I'll be home tonight
[03:11.49]I'm coming back home
[03:16.30]
"
37,0WeqauIUZSjsupDGXsXWsP,spotify:track:0WeqauIUZSjsupDGXsXWsP,Homesick,Kings of Convenience,193453,False,1,2004-01-01,54,0.437,0.393,1,-8.767,0.0295,0.747,0.00775,0.114,0.194,1,92.048,"[00:21.21]I'll lose some sales and my boss won't be happy,
[00:26.36]but I can't stop listening to the sound
[00:31.50]of two soft voices
[00:33.90]blended in perfection
[00:37.64]from the reels of this record that I've found.
[00:44.88]Every day there's a boy in the mirror asking me:
[00:51.12]What are you doing here?
[00:56.54]Finding all my previous motives
[01:02.70]growing increasingly unclear.
[01:21.17]I've traveled far and I've burned all the bridges
[01:28.95]I believed as soon as I hit land
[01:31.94]all the other options held before me,
[01:37.70]would wither in the light of my plan.
[01:45.67]So I'll lose some sales and my boss won't be happy,
[01:50.41]but there's only one thing on my mind
[01:56.36]searching boxes underneath the counter,
[02:02.87]on a chance that on a tape I'd find:
[02:10.89]a song for someone who needs somewhere to long for.
[02:43.49]Homesick.
[02:48.32]Because I no longer know where home is.
[03:02.00]-End-
"
38,0DBORDqnVpR2k2LLeIWBHf,spotify:track:0DBORDqnVpR2k2LLeIWBHf,Honestly,Jo De La Rosa,211200,False,8,2008-08-19,0,0.522,0.552,4,-7.04,0.0247,0.621,0.0,0.115,0.25,1,144.08,"[00:14.72]Ever since you came into my life
[00:17.86]Ever since the time I saw your eyes
[00:21.27]I know that it's been clear to me
[00:27.58]You came so unexpectedly
[00:31.15]In a moment I knew I was free
[00:34.39]It's not easy to believe
[00:40.24]You catch me when I'm falling
[00:43.55]You lift me up I know
[00:46.23]You're like an angel from the heavens to my soul
[00:53.46]I will be
[00:54.72]Here with you
[00:56.44]This I know my dream come true
[00:59.39]When I fall
[01:01.02]You are here, Honestly
[01:06.17]I promise you
[01:07.77]Through the years
[01:09.40]With the good times and the tears
[01:12.79]Through the doubt you're holding me
[01:16.15]I never thought i would be, Honestly
[01:23.45]
[01:28.08]From this moment in my life
[01:31.08]From this castle in the sky
[01:34.38]I'll be such a mystery
[01:40.88]And when I look back on the time
[01:44.38]You will see that I was blind
[01:47.63]Now I'm here, Can't you see
[01:53.96]You catch me when I'm falling
[01:56.79]You lift me up I know
[01:59.57]You're like an angel from the heavens to my soul
[02:06.26]I will be
[02:07.69]Here with you
[02:09.64]This I know my dream come true
[02:12.68]When I fall
[02:14.53]You are here, Honestly
[02:19.45]I promise you
[02:21.14]Through the years
[02:22.82]With the good times and the tears
[02:26.09]Through the doubt you're holding me
[02:29.47]I never thought i would be, Honestly
[02:36.78]I can never really know
[02:39.80]You bring beauty to my life
[02:43.34]You're the heaven in my soul
[02:48.42]I will be
[02:49.54]Here with you
[02:51.21]This I know my dream come true
[02:54.45]When I fall
[02:56.08]You are here, Honestly
[03:01.12]I promise you
[03:02.75]Through the years
[03:04.45]With the good times and the tears
[03:07.85]Through the doubt you're holding me
[03:11.20]I never thought i would be, Honestly
[03:19.28]
"
39,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,262533,False,3,2005-09-13,79,0.64,0.743,10,-4.08,0.0379,0.269,0.0,0.101,0.361,1,122.035,"[00:06.49]Step one you say we need to talk
[00:10.82]He walks you say sit down it's just a talk
[00:15.95]He smiles politely back at you
[00:19.58]You stare politely right on through
[00:23.41]Some sort of window to your right
[00:28.06]As he goes left and you stay right
[00:32.39]Between the lines of fear and blame
[00:36.31]And you begin to wonder why you came
[00:39.64]Where did I go wrong, I lost a friend
[00:44.22]Somewhere along in the bitterness
[00:48.19]And I would have stayed up with you all night
[00:52.29]Had I known how to save a life
[01:03.50]Let him know that you know best
[01:07.20]Cause after all you do know best
[01:11.72]Try to slip past his defense
[01:15.23]Without granting innocence
[01:19.68]Lay down a list of what is wrong
[01:24.10]The things you've told him all along
[01:27.37]And pray to God he hears you
[01:30.44]And pray to God he hears you
[01:34.75]Where did I go wrong, I lost a friend
[01:39.44]Somewhere along in the bitterness
[01:42.59]And I would have stayed up with you all night
[01:46.87]Had I known how to save a life
[01:58.27]As he begins to raise his voice
[02:02.04]You lower yours and grant him one last choice
[02:06.38]Drive until you lose the road
[02:09.64]Or break with the ones you've followed
[02:14.11]He will do one of two things
[02:17.79]He will admit to everything
[02:21.54]Or he'll say he's just not the same
[02:25.49]And you'll begin to wonder why you came
[02:29.43]Where did I go wrong, I lost a friend
[02:33.84]Somewhere along in the bitterness
[02:37.73]And I would have stayed up with you all night
[02:41.74]Had I known how to save a life
[02:45.15]Where did I go wrong, I lost a friend
[02:49.55]Somewhere along in the bitterness
[02:55.00]And I would have stayed up with you all night
[02:58.38]Had I known how to save a life
[03:07.67]How to save a life
[03:15.48]How to save a life
[03:17.86]Where did I go wrong, I lost a friend
[03:22.14]Somewhere along in the bitterness
[03:26.02]And I would have stayed up with you all night
[03:29.89]Had I known how to save a life
[03:33.14]Where did I go wrong, I lost a friend
[03:37.85]Somewhere along in the bitterness
[03:41.64]And I would have stayed up with you all night
[03:45.59]Had I known how to save a life
[03:54.54]How to save a life
[04:02.54]How to save a life
"
40,3wDIBQX5wYzE5hx1vcNLgz,spotify:track:3wDIBQX5wYzE5hx1vcNLgz,I Am Falling Now,Maximilian Hecker,314373,False,23,2016-04-08,0,0.333,0.279,8,-10.75,0.032,0.521,0.000141,0.0923,0.0858,1,138.51,"[00:17.15]There is no ending to this life
[00:24.06]That I've to live with endless sighs
[00:30.90]Oh, can't you see I'm falling now?
[00:37.88]Oh, could you hear these words somehow
[00:43.65]
[00:44.61]But I can see the sadness in your eyes
[00:51.67]And I can see the sadness in your smile
[00:56.82]
[00:58.82]Hold me now
[01:02.46]Heal my wounds
[01:21.21]Hold me like you did
[01:32.97]
[01:41.46]There is no ending to this life
[01:47.97]That I've to live with endless sighs
[01:54.57]And all I know is that my head is gone
[02:01.36]And I am falling now
[02:08.39]
[02:09.06](You don't miss me
[02:13.65]You don't love me anymore
[02:26.04]You don't need me)
[02:50.47]Hold me now...........
[02:54.17]Heal my wounds ........
[03:14.15]Hold me like you did....
"
42,7bIld1aH9R3zgGgzMWLxcU,spotify:track:7bIld1aH9R3zgGgzMWLxcU,I Belong to Me,Jessica Simpson,220360,False,14,2006,36,0.748,0.461,0,-9.092,0.0378,0.0778,0.0,0.0995,0.823,0,124.974,"[00:11.49]Oh yeah
[00:20.21]It's not that I dont wanna share my life with you baby
[00:23.96]It's just that I'm the one I need to be true to baby
[00:27.96]And I won't give up me to be part of you
[00:35.57]It's not that I dont want to have you in my life baby
[00:39.31]it's just you gotta know that its got to be right baby
[00:43.29]before I open up my heart to you
[00:47.37]I dont need somebody to complete me
[00:51.12]I complete myslef
[00:54.73]nobody has got to belong to somebody else
[00:58.43]I belong to me
[01:01.92]I don't belong to you
[01:05.25]my heart is my posession
[01:09.07]I'll be my own reflection
[01:13.53]I belong to me
[01:16.95]I'm one not half of two
[01:20.99]and if you're gonna love me
[01:24.99]you should know this baby
[01:29.10]I belong to me
[01:33.33]I gota let you know before I let you in baby
[01:36.94]that who I am is not about who I am with baby
[01:40.84]That don't mean I dont wanna be here with you
[01:45.93]I do
[01:48.78]I dont need somebody to complete me
[01:52.32]I want you to know I give all my love but
[01:57.80]I'm not givin' all my soul
[01:59.71]I belong to me
[02:03.35]I don't belong to you
[02:06.51]my heart is my posession
[02:10.61]I'll be my own reflection
[02:14.85]I belong to me
[02:20.28]I'm one not half of two
[02:23.07]and if you're gonna love me
[02:27.12]you should know this baby
[02:33.35]I belong to me
[02:34.51]Oh yeah
[02:35.42]Love don't mean changin who you are to be
[02:38.87]who somebody wants you to be
[02:42.59]nobody has got to belong to nobody
[02:49.13]I belong to me
[02:50.31]I don't belong to you
[02:52.70]my heart is my posession
[02:56.35]I'll be my own reflection
[03:01.06]I belong to me
[03:03.97]I don't belong to you
[03:09.01]my heart is my posession
[03:13.00]I'll be my own reflection
[03:16.40]I belong to me
[03:20.22]I'm one not half of two,
[03:23.96]and if your gonna love me
[03:27.94]you should know this baby
[03:31.85]I belong to me
"
43,7AYZesFgO8XEXRVUhWo7zu,spotify:track:7AYZesFgO8XEXRVUhWo7zu,I Bruise Easily,Natasha Bedingfield,253973,False,5,2004-08-30,41,0.606,0.58,4,-7.007,0.0357,0.122,0.0,0.0983,0.385,0,130.859,"[00:15.97]My skin is like a map, of where my heart has been
[00:22.92]And I can't hide the marks, but it's not a negative thing
[00:29.30]So I let down my guard, drop my defences, down by my clothes
[00:36.07]I'm learning to fall, with no safety net, to cushion the blow
[00:43.07]I bruise easily, so be gentle when you handle me
[00:50.16]There's a mark you leave, like a love heart carved on a tree
[00:57.32]I bruise easily, can't scratch the surface without moving me
[01:06.40]Underneath I bruise easily, I bruise easily
[01:14.85]I found your finger prints on a glass of wine
[01:21.09]Do you know your leaving them all over this heart of mine too
[01:27.58]If I never take this leap of faith I'll never know
[01:34.72]So I'm learning to fall with no safety net to cushion the blow
[01:42.27]I bruise easily, so be gentle when you handle me
[01:48.82]There's a mark you leave, like a love heart carved on a tree
[01:55.97]I bruise easily, can't scratch the surface without moving me
[02:03.37]Underneath I bruise easily, I bruise easily
[02:12.66]Anyone who, can touch you, can hurt you, or heal you
[02:20.08]Anyone who, can reach you, can love you, or leave you
[02:28.88]So be gentle
[02:32.26]So be gentle
[02:43.37]So be gentle
[02:57.33]I bruise easily, so be gentle when you handle me
[03:02.19]There's a mark you leave, like a love heart carved on a tree
[03:10.29]I bruise easily, can't scratch the surface without moving me
[03:18.47]Underneath I bruise easily, I bruise easily
[03:24.51]I bruise easily, so be gentle when you handle me
[03:33.32]There's a mark you leave, like a love heart carved on a tree
[03:38.92]I bruise easily, can't scratch the surface without moving me
[03:46.72]Underneath I bruise easily, I bruise easily
[03:57.99]I bruise easily
[04:05.98]I bruise easily
"
44,26UAHeMVqrtWcoSXyo5qlq,spotify:track:26UAHeMVqrtWcoSXyo5qlq,I Don't Want To Say Goodbye,Various Artists,192920,False,10,2005-01-01,33,0.335,0.369,7,-10.184,0.0295,0.542,0.00843,0.313,0.329,1,200.078,"[00:15.69]I don't want to say goodbye
[00:22.87]Let the stars shine through.
[00:29.92]I don't want to say goodbye
[00:36.93]All I want to do is love with you.
[00:44.32]Just like the light of the morning
[00:51.46]After the darkness has gone
[00:58.67]The shadow of my love is falling
[01:05.48]On a place where the sun always shone.
[01:11.32]Don't you know that's where our hearts both belong?
[01:20.39]'Cause I don't want to say goodbye.
[01:27.53]Let the stars shine through.
[01:34.19]No, I don't want to say goodbye
[01:41.85]All I want to do is live with you.
[01:48.05]
[02:10.95]Together our two hearts are strong
[02:15.98]Don't you know know that's where our hearts both belong?
[02:24.59]'Cause I don't want to say goodbye
[02:32.22]Let the stars shine through.
[02:39.43]I don't want to say goodbye
[02:46.69]All I want to do is live with you
[02:53.94]All I want to do is live with you
[03:02.64]
"
45,2PcGFG6ov4NlweeldGtXRD,spotify:track:2PcGFG6ov4NlweeldGtXRD,I Miss You,Darren Hayes,330733,False,4,2002-03-18,35,0.538,0.688,7,-6.674,0.0311,0.351,8.26e-05,0.0955,0.541,1,179.768,"[00:21.61]Gimme a reason
[00:24.02]Why I'm feeling so blue
[00:27.17]Everytime I close my eyes, all I see is you
[00:31.72]Gimme a reason
[00:34.48]Why I can't feel my heart
[00:37.78]Everytime you leave my side, I just fall apart
[00:42.43]
[00:43.57]And when you're fast asleep, I wonder where you go
[00:48.58]Can you tell me, I wanna know
[00:51.80]
[00:53.32]Because I miss you
[00:55.85]And this is all I wanna say
[00:58.30]I guess I miss you, beautiful
[01:01.11]These three words have said it all
[01:03.79]You know I miss you
[01:06.35]I think about you when you're gone
[01:09.04]I guess I miss you, nothing's wrong
[01:11.69]I don't need to carry on
[01:14.09]
[01:25.38]Gimme a reason
[01:28.07]Why I can't concentrate
[01:30.60]The world is turning upside down
[01:33.37]Spinning round and round
[01:35.75]Gimme a reason
[01:38.29]Why I now understand
[01:41.19]The beauty and simplicity of everything surrounding me
[01:47.79]You got a way of spreading magic everywhere
[01:52.76]Anywhere I go, I know you're always there
[01:58.28]It sounds ridiculous, but when you leave a room
[02:03.02]There's a part of me that just wants to follow you too
[02:07.60]
[02:08.14]Because I miss you
[02:10.51]And this is all I wanna say
[02:13.11]I guess I miss you, beautiful
[02:15.66]These three words have said it all
[02:18.54]You know I miss you
[02:20.73]I think about you when you're gone
[02:23.65]I guess I miss you, nothing's wrong
[02:26.34]I don't need to carry on
[02:28.59]
[02:30.65]It's such a hard life in most of the time
[02:34.29]I'm just surviving
[02:36.29]That's why I want you to know
[02:40.80]In the world where sincerity has lost its meaning
[02:47.41]You fill my world with so much hope
[02:50.70]
[02:52.86]And I miss you
[02:55.77]This is all I wanna say
[02:58.06]I guess I miss you, beautiful
[03:00.65]These three words have said it all
[03:03.54]You know I miss you
[03:06.04]I think about you when you're gone
[03:08.69]I guess I miss you, nothing's wrong
[03:11.50]I don't need to carry on
[03:13.82]
[03:14.42]You know I miss you
[03:16.33]And this all I wanna say
[03:19.46]I guess I miss you, beautiful
[03:22.14]These three words have said it all
[03:24.36]
[03:25.04]You know I miss you
[03:27.45]And this is all I wanna do
[03:29.67]I know it doesn't sound too cool
[03:32.80]But maybe I'm in love with you
[03:35.16]
[03:35.70]You know I miss you
[03:38.13]And this all I wanna say
[03:40.60]I guess I miss you, nothing's wrong
[03:43.30]I don't need to carry on
[03:45.47]
[03:46.41]I just miss you
[03:49.21]Yeah, it's true
[03:51.53]I miss you, baby
[03:53.85]And when you're walking out that door
[03:56.62]I know I miss you
[03:59.44]You make me wanna ask for more
[04:02.08]I just miss you
[04:04.05]Yeah, it's true
[04:07.65]I miss you, baby
[04:10.29]
"
